   3.9167999999999998e+00	   4.2607999999999997e+00	   4.2888000000000002e+00	   4.4440000000000000e+00	   4.8175999999999997e+00	   5.1896000000000004e+00	   5.3200000000000003e+00	   5.7504000000000000e+00	   5.8183999999999996e+00	   7.0368000000000004e+00	   7.3567999999999998e+00	   7.3600000000000003e+00	   7.3647999999999998e+00	   7.3440000000000003e+00	   7.3007999999999997e+00	   7.0848000000000004e+00	   6.6336000000000004e+00	   5.3768000000000002e+00	   4.6440000000000001e+00	   3.9760000000000000e+00	   3.9775999999999998e+00	   3.9775999999999998e+00	   3.9775999999999998e+00	   3.9775999999999998e+00	   3.9167999999999998e+00	   3.9167999999999998e+00	
  -2.3075027000000001e+00	  -2.5209081000000002e+00	  -2.9640648999999999e+00	  -3.2728215999999999e+00	  -3.3663568000000001e+00	  -4.1682161999999998e+00	  -3.1211676000000002e+00	  -2.9050378000000001e+00	  -2.7197838000000001e+00	  -1.2677189000000000e+00	  -3.9593513000000002e-01	   0.0000000000000000e+00	   4.8765405000000001e-01	   9.2990269999999997e-01	   1.3694269999999999e+00	   2.1849080999999999e+00	   2.9068540999999999e+00	   4.0783135000000001e+00	   4.2572108000000002e+00	   3.2882595000000001e+00	   2.2766270000000000e+00	   5.3033512999999999e-01	  -4.9310270000000000e-01	  -2.2393945999999998e+00	  -2.3075027000000001e+00	  -2.3075027000000001e+00	
